internal_ID,RA,Dec,g,r,z,W1,W2,redshift,Grade
10338076,273.0021593,37.73079616,21.92720059,21.00995253,20.56517788,19.27063509,19.68309607,,B
10338485,189.1321502,37.65239978,21.58475855,21.34538859,21.31728849,20.899068,20.72790267,,B
10338485,189.1311937,37.65207057,20.85245385,20.49137053,20.33521023,19.47954334,19.0689425,1.258793235,B
10339067,148.7291434,37.5722206,18.76462556,18.48114773,18.22457978,17.8889349,17.22680969,1.896132,B
10339067,148.7280409,37.57216414,19.22154985,18.84977923,18.9035744,18.62850454,17.85505996,1.547635198,B
10341153,107.7960435,37.19888223,22.45953685,21.09319177,20.52807458,19.29029652,19.68216573,,B
10341153,107.7955886,37.19952942,23.02392008,21.18250894,20.35634972,19.30066426,19.77250707,,B
10343393,234.1312572,36.81952227,21.47691748,21.27472548,21.28280294,20.1671535,19.76433433,1.062903643,B
10343393,234.1305341,36.81992271,21.13394535,20.77702297,20.93648132,19.67427931,19.17015038,1.386,B
10344188,165.8409354,36.67959018,21.29967314,20.9826252,21.02590695,20.20656869,19.77980984,1.252805233,C
10344188,165.8401548,36.67930972,22.22675254,21.6018635,21.25508762,21.38392144,20.65092152,,C
10344412,282.5065616,36.64335521,20.40397678,19.65107343,19.32120112,19.24212341,19.38859252,,C
10344412,282.5067982,36.64249,22.88427601,21.75402049,21.15884108,20.90603792,21.41628399,,C
10410046,216.0092993,34.65426983,21.94823126,21.68685113,21.25359225,19.87708873,19.42125887,2.007811546,B
10410046,216.009599,34.65375044,21.78934604,21.62697107,21.29422416,19.76643905,19.33227857,2.008,B
10414988,253.7660213,34.13440649,21.14107467,21.04029009,20.77204289,19.55575649,19.36598079,,C
10414988,253.7655554,34.13358145,20.47777279,20.4149486,20.24199929,19.3846807,18.68855063,,C
10416472,137.7234762,34.00432752,22.81377522,22.51895667,21.22055782,20.83415324,19.78982566,,B
10416472,137.7236551,34.00461914,20.54733155,20.18816546,19.95876129,19.35833814,19.03321961,,B
10417092,227.7910745,33.95044307,19.33209721,19.06512841,18.77295424,17.25866858,16.83575569,0.799422,A
10417092,227.7910206,33.95074095,20.74454223,20.01445537,19.49172527,17.74907016,17.13702499,,A
10417882,218.9488692,33.88603543,22.65548048,22.54323737,22.15470884,21.51102111,21.18165065,,B
10417882,218.9484118,33.88600823,20.74201554,20.33868551,19.92755757,19.41241581,19.02159582,2.107456,B
10419124,270.8271821,33.78673201,21.1389547,20.82998576,20.88586943,18.93829567,19.43963801,,B
10419124,270.8271664,33.78689519,20.57096853,20.05203798,18.83516679,18.95455803,18.15998306,,B
10419147,253.8891781,33.78583222,20.93253618,20.94032182,20.85018574,20.63671154,20.8578158,,C
10419147,253.8895153,33.78530365,21.598507,21.10130223,20.91083783,20.77160326,21.11233707,,C
10420815,234.820619,33.66225212,21.09501642,20.68660857,20.6216852,20.26959416,19.94011462,,C
10420815,234.8193825,33.66316409,23.39294238,22.88827215,22.42131473,21.49932653,21.13938629,,C
10423470,112.1219074,33.48344541,20.40302756,19.77634621,19.19013422,18.45494603,17.70857861,1.772305012,C
10423470,112.1221997,33.484052,22.53360012,21.67888789,21.26577117,20.41497082,19.98205649,,C
10423749,227.1758274,33.46739684,17.70170223,17.61847749,17.66905635,16.6762744,16.01532107,0.878976,B
10423749,227.1759142,33.46820778,20.55068941,20.15765851,19.87477974,19.73904532,19.50956189,,B
10424987,190.1180141,33.38677002,18.25657717,18.20781725,18.29909088,17.60478698,17.2876649,0.919049,A
10424987,190.1179389,33.38648804,21.14382467,21.5814377,22.27717783,20.26918019,19.21276627,,A
10428646,23.57064527,33.14849525,19.47653307,19.23284099,19.07254908,17.93393649,17.2219049,1.136,C
10428646,23.56955488,33.14886226,20.16692379,20.04217474,19.54577832,17.93293128,17.63494799,0.706,C
10435124,239.0999267,32.68749719,20.94304302,20.1227561,19.92301349,20.12031237,19.28184322,,A
10435124,239.0999219,32.68726074,20.38070537,19.98172489,19.63712821,19.3650976,19.76374715,,A
10437847,271.0398152,32.50821458,19.58435517,19.26910193,18.75660806,17.67350892,17.33780924,,A
10437847,271.0398172,32.50803583,20.34030905,19.62850439,19.02835749,18.54384423,18.60004783,,A
10439490,136.312137,32.39112191,21.6896675,21.37578748,20.9493813,20.53906101,20.29570881,,C
10439490,136.3123504,32.39169062,20.91046016,20.98100847,20.72497676,19.87154104,19.14254577,1.914311647,C
10442709,271.4784568,32.17070223,21.41449318,20.72188468,20.36321069,19.07088704,19.13334731,,B
10442709,271.4799661,32.17079816,21.26386462,20.44672189,20.03549052,19.53604447,19.87381029,,B
10444864,347.0773858,32.02928899,19.86395079,19.86340216,19.22156576,18.27714913,18.40570034,,A
10444864,347.0782475,32.02929517,20.78056971,20.64471938,20.12177243,18.44205826,18.20797505,,A
10446316,250.7972476,31.93843966,18.29548377,18.22295081,18.21612127,17.14652915,16.95276158,0.586893,A
10446316,250.7974361,31.93906725,19.88943951,19.58371566,19.38863277,17.45967692,17.08720085,0.586322606,A
10446316,250.7959005,31.94144437,23.76748798,22.6569606,22.34220303,20.46091934,20.46425008,,A
10512534,238.1067734,30.15053776,19.16531333,19.07988139,18.84457,17.43248227,16.93824601,0.750991,A
10512534,238.106697,30.15087671,19.5292823,19.30720801,19.28517958,17.87677539,17.45603186,,A
10513088,17.86459666,30.07695842,20.84194423,19.89461902,19.41727489,18.3905318,18.78703314,,C
10513088,17.86538104,30.07670793,19.97843975,19.57735156,19.45090916,18.38190127,18.83410145,,C
10513713,338.6715311,29.96434949,22.16994649,20.47257821,19.6799711,18.70652756,18.08112286,,B
10513713,338.6719643,29.96378657,22.1157441,21.09071201,20.60310975,17.86980891,17.40017151,,B
10517709,176.4516212,29.3194413,22.24517965,21.41944858,20.92122113,19.77056626,20.08509379,,C
10517709,176.4518019,29.31886685,21.85627929,21.30639212,20.92544392,20.50003787,20.66645849,,C
10519081,182.3335185,29.1079268,22.43794445,22.24059637,22.20844096,21.06980599,21.05054815,,C
10519081,182.3327808,29.10884397,21.15445306,20.67572685,20.73956513,20.28262207,19.84771059,2.799,C
10519627,241.5117032,29.01354926,18.06038805,17.98603311,17.93588094,16.69334761,16.2463084,0.771751,A
10519627,241.5125712,29.01412627,18.64184642,18.61180942,18.48126776,17.13502926,16.62622422,,A
10522675,141.1735559,28.53823953,21.64330981,21.51336561,21.13054294,19.936011,19.60830826,,C
10522675,141.1741993,28.5376863,20.01096806,19.92868319,19.69805475,19.63638857,19.188405,1.791893005,C
10523551,232.354919,28.37969565,21.74387834,20.50662244,19.7430277,19.38706486,19.5072814,,B
10523551,232.3541027,28.37891488,22.82395023,21.61528709,20.80858786,20.08653614,20.30669966,,B
10525100,324.0246067,28.12871069,21.35104199,20.6300807,20.17001678,19.17440939,18.37699856,,C
10525100,324.024176,28.12808208,21.43151066,20.14773679,19.3676953,19.2537488,18.76253861,,C
10527257,110.9435171,27.76590675,19.87270003,19.23603479,18.96917201,19.33543056,19.15984509,,C
10527257,110.942516,27.76660365,20.88498546,20.35606378,20.16596711,19.81624914,19.08854729,,C
10528411,327.1089949,27.58606867,21.75622245,21.22692022,21.0032566,20.2317092,20.4993931,,C
10528411,327.1076119,27.58541564,22.71700304,21.610462,21.06472757,20.66426832,21.27781721,,C
10528585,163.6701536,27.55175696,17.33774992,17.2374389,17.29005048,17.03669045,16.48589602,1.454,A
10528585,163.67055,27.55176781,19.10032268,19.03657627,18.95053262,18.12267715,17.80648648,,A
10528638,328.3178431,27.54302263,18.92429805,18.80107421,18.38825277,18.23744871,17.59090685,2.23,A
10528638,328.3167404,27.5432021,19.84764817,19.72907571,19.44611103,19.28117548,19.07808913,2.245136023,A
10529398,140.0549267,27.40683175,20.60448082,20.51188351,20.14964713,20.58525024,19.82056019,,B
10529398,140.0551057,27.40668332,20.51793856,20.35837712,20.20061561,19.47965897,19.04102528,,B
10529434,268.206195,27.39995251,17.65464336,17.64154792,17.24869258,17.22686727,16.87782511,,A
10529434,268.2061264,27.40013831,19.33980158,18.83900914,18.42635997,18.58662268,18.17784142,,A
10529813,35.25018562,27.34514009,21.91297651,20.67154167,19.76775883,18.56818423,18.70048663,,C
10529813,35.249501,27.34484002,21.71401142,20.02207408,19.11171273,17.80498106,18.05710154,,C
10530774,262.5101604,27.17525868,21.86316395,21.42805355,21.24098934,21.0358599,20.41890182,,B
10530774,262.5103534,27.17401744,22.65567244,22.411139,21.77541715,20.65281292,19.80153219,,B
10532878,327.4002501,26.85767874,21.77060437,21.7889411,21.33295057,20.57244514,20.05717603,,B
10532878,327.4007025,26.85830404,20.39436285,20.50813126,20.07452428,19.71659439,19.39060374,2.132116795,B
10534483,350.2443617,26.61759884,21.24305209,21.0081684,20.14759996,18.83706493,18.53779596,0.895,C
10534483,350.2450622,26.61704624,22.30941858,22.01983515,21.20062415,19.83846517,20.08242365,,C
10536648,11.59554371,26.25026233,22.53973387,22.31867614,21.86958163,21.26288989,21.80665532,,C
10536648,11.59553632,26.25069029,20.21633815,20.00911546,19.78756955,20.09737962,19.79541919,2.243,C
10537823,156.7716328,26.06478087,20.21837321,19.62425048,19.16118977,17.93388387,17.29030092,1.605,B
10537823,156.7707485,26.06482993,20.89498776,20.65415214,20.49896815,18.81414303,18.42050409,,B
10538747,111.5358873,25.91616361,19.83612008,19.37051408,19.19778564,19.1108772,19.34454665,,A
10538747,111.5366067,25.91582476,20.80927911,20.16531467,19.84392648,19.14865702,19.72543147,,A
10539965,190.7388544,25.7175125,18.46183619,18.5002735,18.55060804,17.28222674,16.9175569,0.8266,A
10539965,190.7380151,25.71743444,20.45928773,20.30937181,20.23664977,18.71419289,18.52906635,0.827,A
10543445,273.0811337,25.13014716,21.97171685,20.83470427,20.20635649,19.74891355,19.42978205,,C
10543445,273.0817807,25.13041742,22.7907394,21.33960994,20.44313796,19.41172195,19.65010687,,C
10543595,250.0495434,25.11130977,22.38493616,21.79041308,21.09839905,19.1215024,19.20782925,,C
10543595,250.0498106,25.11016034,23.45275555,22.27914291,21.58105349,20.1738085,20.59842794,,C
10545019,207.9315922,24.88024275,20.14022744,19.71768731,19.72306072,19.07806057,18.29239743,1.285116,A
10545019,207.9318793,24.87989765,21.05345772,20.6879626,20.56276847,20.70341124,20.73730387,,A
10545376,18.21824432,24.82661185,23.2423035,21.33490272,21.48844507,20.27230659,19.20511444,,C
10545376,18.21760629,24.8267454,23.50062562,21.42930332,20.89867393,19.21413919,18.83355693,,C
10545741,123.6385474,24.7641803,19.5220931,19.05367004,18.8757627,17.71568895,17.4181242,,A
10545741,123.6385436,24.76453751,19.99703944,19.28282517,18.96547399,17.58262386,17.54815034,,A
10612689,267.2351471,22.53776082,21.63162177,20.88291479,20.54099222,18.27879685,17.61550162,,B
10612689,267.234762,22.53761364,20.27958027,19.79889717,19.60666291,17.31279422,17.52720481,,B
10614746,266.7710382,22.20457753,19.13209826,18.79534035,18.34337594,16.77840826,16.41794839,,C
10614746,266.7717548,22.20432445,20.10468638,19.85902752,19.72593536,18.71533244,18.45947725,,C
10617658,325.6339591,21.73762631,22.14467711,21.27137363,20.77383431,19.49343263,19.35525723,,C
10617658,325.634678,21.73766324,21.57192302,20.63267323,20.10669966,19.57038173,19.77331285,,C
10620288,342.6439622,21.28988357,19.12589911,18.6004142,18.2683996,17.49405863,17.33988739,1.742767334,A
10620288,342.6434016,21.28994345,20.82590821,20.11666239,19.42902811,18.16022794,18.1120284,,A
10621667,338.2040938,21.05572465,22.86149268,22.21972046,21.4671591,20.86781399,20.85076558,,C
10621667,338.2045135,21.05466477,21.95726689,21.22193916,20.87446058,20.44581705,21.15962193,,C
10624262,16.07268899,20.61822721,19.3242674,19.07812439,18.90656399,18.33420685,17.52521886,,A
10624262,16.07254704,20.61789517,20.92113211,20.79225469,20.21285645,18.57841354,18.72351996,,A
10626637,173.4078504,20.21493681,21.27066331,21.19915019,20.85093044,20.19951664,20.5144325,,C
10626637,173.4079504,20.21555655,22.40165847,22.1144103,22.21468337,21.64202364,20.58426293,,C
10627289,121.598777,20.10888483,19.72675499,19.12070925,18.85584731,18.08431188,17.58651933,1.540307,A
10627289,121.5983866,20.10869457,20.36808522,19.76390228,19.24516214,18.15251458,18.06175096,,A
10629534,152.0167965,19.73701265,19.88468267,19.49786001,18.89254769,18.5412436,18.18494115,,A
10629534,152.0164316,19.73709121,20.82582801,20.26295726,19.64284995,18.69885946,18.64003474,,A
10630785,231.883969,19.55570327,21.07061033,20.65299448,20.45935017,18.84280821,18.44877822,,B
10630785,231.8843304,19.55602721,20.76081097,20.380826,20.23086131,18.42377547,17.91472984,,B
10631246,332.8764114,19.48683479,16.51585175,16.21657533,16.03664876,14.78434011,13.87320542,,A
10631246,332.8739453,19.48729,21.75224147,20.79604663,20.29852212,19.34842851,19.33409532,,A
10631375,5.494219521,19.46450542,21.0161394,20.59886915,20.5013028,19.0581825,18.64154711,,B
10631375,5.493375574,19.46460908,19.88574222,19.7901204,19.62981293,18.08869783,17.52038006,1.045744896,B
10631673,142.9932059,19.41023413,19.20741425,19.20203808,18.67063123,17.15406087,16.88941064,0.483142227,A
10631673,142.9931986,19.40996665,22.20208883,22.99122031,22.4827824,20.38125811,19.30534633,,A
10634494,144.1208318,18.95775861,21.68905436,21.40612687,21.30123577,20.94632561,20.56949527,,C
10634494,144.1216381,18.95730819,21.33104063,20.81251927,20.64668758,20.38141526,20.35942036,,C
10634811,268.743723,18.90171012,22.88139327,23.01789097,22.73237779,20.18101353,19.72910067,,B
10634811,268.7441638,18.90259831,23.81059158,23.42214131,23.30271973,21.1627309,20.39847037,,B
10643056,263.0821757,17.6448794,19.59073242,19.24004305,19.12090066,18.45606242,17.59841745,,C
10643056,263.0812248,17.6470469,20.19206397,19.49726187,19.15963363,17.64783582,16.62062742,,C
10643056,263.0827154,17.64549626,20.37459356,19.94000001,19.75922858,18.63767545,17.61461483,,C
10644495,219.5842516,17.41196998,19.30515927,19.22612461,19.10438553,17.77563214,17.43212084,,B
10644495,219.5839922,17.4128825,21.36816908,21.05451163,20.96157673,21.08575232,20.75789711,,B
10644599,344.0096797,17.39408539,18.9310244,18.80819881,18.83596309,17.53733568,16.93432951,,B
10644599,344.0101713,17.39417511,21.83369704,21.39541027,21.19437266,20.55542732,20.83757085,,B
10645106,139.2105417,17.31065876,22.15620765,21.84758954,21.27169244,20.04154835,20.65973878,,C
10645106,139.2102888,17.31159609,23.0573329,22.47220419,22.26977587,20.8364009,21.37281585,,C
10645647,158.7544311,17.21986967,17.77645206,17.61141193,17.41701339,16.65707746,16.10168903,0.7831,A
10645647,158.7541551,17.21930704,20.42249969,20.14613186,20.07833111,20.2169797,19.57104167,,A
10710513,241.9772142,15.3869247,21.66513929,20.64233235,20.15682316,19.46049071,19.4859369,,A
10710513,241.9765377,15.38674353,21.0987386,20.38453389,20.07441288,20.19099349,20.00251019,,A
10711631,214.3195775,15.23163808,21.43947193,21.14829713,21.12087888,19.06118882,19.72940933,,B
10711631,214.3203526,15.2313882,20.08384076,19.75272171,19.68952558,18.88423556,19.40806376,,B
10719174,352.1508173,14.0827793,19.62888863,19.23704768,19.23634459,18.28116772,17.77960829,,B
10719174,352.1507787,14.08251468,22.75876796,23.01935338,22.63258269,20.34131077,19.94022461,,B
10721197,116.6483209,13.74047139,19.05536954,18.45453311,18.45578313,17.8873323,17.7209613,,A
10721197,116.6479957,13.7398727,20.29643398,20.04123321,19.90688956,18.88809837,19.05411564,,A
10723968,264.4153741,13.26394931,22.33464437,22.30883546,21.36216823,21.51397434,21.05173998,,C
10723968,264.4154151,13.26537396,22.6699169,22.28055621,22.04449588,22.01841441,21.58297694,,C
10724011,338.1644925,13.25502128,19.21424254,18.28781437,18.09531059,17.74893715,17.45363507,,B
10724011,338.1646667,13.25524884,21.88903836,20.78642265,20.7475247,19.33465452,19.80808596,,B
10725123,114.0106619,13.07086677,18.98334797,18.77164582,18.72797897,16.89012177,16.40548115,,A
10725123,114.0104331,13.07086544,21.35483847,20.13379196,19.25525019,18.71038044,18.07467088,,A
10727019,141.8013389,12.74970412,17.02693091,16.73613756,16.7679126,15.89574637,15.10172553,1.2777,B
10727019,141.8009208,12.7508841,20.0226054,19.17048376,18.64640419,18.63302776,18.1117506,,B
10728091,339.3069146,12.59201173,19.61426713,19.13169946,18.93656964,18.14109033,18.52786444,,B
10728091,339.3072598,12.59300442,20.90371034,20.34608378,20.0660001,18.40053722,18.93453979,,B
10728924,207.3743594,12.45193306,17.69779474,17.62466984,17.58348707,17.05341815,16.35591067,1.727,A
10728924,207.3750261,12.45245817,19.28154778,19.05294048,18.6630638,17.34276199,17.0859634,,A
10731265,211.9159192,12.06901398,21.31782468,21.25317871,20.96070417,19.22409958,18.67534629,,B
10731265,211.91633,12.06943212,21.21332573,21.09567545,20.88984868,19.91415593,20.3797396,,B
10733907,208.2764687,11.63469731,17.10428922,16.92789904,16.77782051,16.55185381,15.88558482,1.633,A
10733907,208.2763998,11.63431689,17.65298006,17.47092794,17.22569971,17.06487302,16.74308651,,A
10734732,213.9428163,11.49537125,18.14829873,17.54291974,17.33676896,16.69229035,16.18916729,,A
10734732,213.9426137,11.4953078,18.21835849,17.69931044,17.50127834,16.98760849,16.22390177,2.551094,A
10736889,258.6839664,11.12803661,21.30195566,20.74751387,20.47287943,19.62138744,18.7921034,,B
10736889,258.6839236,11.12734013,20.49668611,19.66264747,19.22270027,18.36711332,18.82275112,,B
10736889,258.6846316,11.12509336,21.75922802,20.50196757,19.77493952,18.16089658,18.73095909,,B
10738339,340.3212781,10.88116212,19.99744198,19.33335178,18.8404769,17.70230084,18.05641663,,B
10738339,340.321263,10.88095144,20.47286874,20.04618612,19.81936399,17.80910432,18.15310462,,B
10738363,200.6517551,10.87759902,19.00849411,18.50800722,18.02577497,17.22454359,16.66796285,1.707,B
10738363,200.6514529,10.87806928,20.67009834,20.13912983,19.40783215,17.87142313,17.49148942,,B
10738363,200.6513765,10.8746932,23.44846855,23.01923654,22.50329053,20.18304147,19.71762269,,B
10739128,250.0760013,10.75139338,18.40475209,18.08833335,17.73980977,17.50660002,17.45118086,,C
10739128,250.0754927,10.75174881,20.28325751,19.82203475,19.45930589,18.21857366,17.9566648,,C
10739756,232.4121191,10.63439451,18.13434533,17.96078539,17.64112312,17.43117965,16.80850454,1.986,A
10739756,232.4119302,10.63470855,19.8810019,19.30114392,18.76827688,18.40912038,18.32791773,,A
10741270,260.1966625,10.37867899,20.64346221,19.83650704,19.5333426,18.7615489,18.67182724,,B
10741270,260.1959716,10.37878229,20.0220045,19.31453896,19.01192212,19.37120077,19.32640702,,B
10745256,148.873046,9.721815118,22.6776109,22.32858208,21.94517175,20.66274492,20.66160418,,C
10745256,148.8726051,9.721471423,19.96561719,19.46310424,19.26160936,19.17467234,19.55795542,,C
10745518,330.3804185,9.674696096,21.33039726,20.4546268,19.78383721,19.24849847,19.02135748,,C
10745518,330.3806791,9.674116782,23.50171161,22.48839084,21.93670696,20.70769044,20.54055473,,C
10810092,158.8306843,7.882796678,19.46364086,19.22957143,19.3092978,18.0964479,17.35965312,1.219275,B
10810092,158.8300973,7.882347093,20.61831654,20.00082906,20.07757379,18.97973841,18.19683204,,B
10810528,347.2843947,7.819285101,22.61943046,22.33555445,22.21603062,21.88725564,21.50320634,,C
10810528,347.2845058,7.818678692,20.29514449,20.08978153,20.06650211,18.94696519,18.33478491,,C
10812777,22.58601014,7.421462812,19.11289767,18.86179535,18.91531871,18.53393714,17.84205715,,A
10812777,22.58586057,7.420910388,19.81785262,19.4522958,19.38570624,19.05212809,18.21566542,1.550296307,A
10815046,242.9264353,7.042304926,21.93565942,21.25921401,20.89901084,20.19651807,20.07751198,,B
10815046,242.9266634,7.041851205,21.75782597,21.30942853,21.00390781,20.05047122,19.7084818,,B
10818579,244.7059267,6.476720743,21.32363487,20.81055999,19.97786024,18.71540554,18.39076671,,B
10818579,244.7062369,6.476812556,20.65346554,20.29218887,19.62194215,18.70890006,18.48184116,,B
10819585,253.6535014,6.325175734,22.33686574,21.83278691,21.48432202,20.65995012,20.12244176,,C
10819585,253.6539202,6.325646664,21.63686717,21.10787462,20.8196156,20.87294188,21.0148381,,C
10825143,237.2351187,5.428347045,20.17160873,19.53680475,19.21281822,19.62346054,19.359191,,B
10825143,237.2358793,5.428385672,20.43226882,19.76465274,19.43932067,18.2599561,18.67677091,,B
10827698,217.2310247,5.005513435,20.03601891,19.79941373,19.94987294,18.97752372,18.47530808,,A
10827698,217.2307523,5.006069977,19.85209644,19.70455684,19.87892132,18.65766343,18.13225537,,A
10830167,247.438946,4.593542094,18.62822681,18.57127928,18.18268866,17.49034321,17.35075623,,C
10830167,247.439402,4.592732089,21.87194531,21.73397389,21.31187825,20.57404762,20.61480911,,C
10830167,247.439402,4.592732054,21.87289167,21.73572353,21.31281275,20.58653981,20.66834366,,C
10831546,247.1517798,4.374872312,18.84058274,18.65508676,18.59348788,17.74588377,17.39186818,,B
10831546,247.151852,4.375472435,20.83021082,20.75385104,20.4875144,18.82366317,18.63561939,,B
10832423,154.1382758,4.23950619,21.94422859,21.08497238,20.0726857,17.81818182,17.18077851,,A
10832423,154.1391049,4.239233237,21.74555319,21.30562922,21.72327044,18.712059,18.20476057,,A
10832437,339.3234167,4.237807622,21.16913187,20.93843933,20.56695907,19.82824705,19.74892587,,C
10832437,339.3238744,4.238378334,21.06637752,20.99413855,20.57645181,20.01005342,19.35661481,1.839634538,C
10837745,37.49255439,3.341695981,18.49895371,18.15888225,18.18851844,17.7628549,17.21375902,,A
10837745,37.49238339,3.342248579,19.03326222,18.65773937,18.61478638,17.9788063,17.2818336,1.433688641,A
10838966,204.0629149,3.14025975,19.65883507,19.46950102,19.32199459,17.88714245,17.69531022,,C
10838966,204.0630052,3.139390042,20.59391521,20.43489272,20.11322707,18.19284767,18.04443266,,C
10840035,324.3217835,2.964356448,21.59452825,21.52374334,20.89797397,20.56901125,20.10048397,,C
10840035,324.3221428,2.964834404,20.31354032,20.06697675,19.78440278,19.83915861,19.49529198,,C
10840035,324.3218691,2.961474701,23.46296728,22.80909268,22.47059667,21.4897307,20.65048351,,C
10841955,168.4486761,2.641153194,21.72491782,21.37295035,21.19229622,20.85048679,20.4926913,,C
10841955,168.4487679,2.641769471,19.62499096,19.33288617,19.56620395,18.69039233,17.95902209,1.160896,C
10842676,307.1129659,2.528288811,20.903248,20.0358931,19.52474137,18.8406183,18.58023732,,C
10842676,307.1119656,2.528281103,19.78867602,18.89088676,18.45686452,18.40256166,18.66700478,,C
10843504,358.3688489,2.401929376,21.83821658,21.42969372,20.90076569,20.75457648,20.34675877,,C
10843504,358.3685328,2.401643431,22.27805107,21.37075265,20.68282529,19.31442249,20.18387235,,C
10843816,28.78683628,2.366707593,19.26224502,18.89066138,18.87606501,17.97230895,17.24763676,1.342381001,B
10843816,28.78722085,2.36679498,22.38599292,21.94169765,21.77136963,21.45046737,19.87890792,,B
10844276,314.4672928,2.294658851,20.85216559,20.66673341,20.13956261,18.30784936,18.22326489,,A
10844276,314.4672736,2.296885462,21.05390508,20.45928283,20.189403,18.7496022,18.03704911,,A
10844276,314.4669553,2.296833748,20.17314254,19.98570515,19.82057998,19.390624,18.58418757,,A
10845674,0.684469226,2.134544771,22.50908568,21.23715634,20.51830133,18.85075127,18.424212,,B
10845674,0.684945109,2.134417731,22.2758197,20.48078,19.55288872,17.94300818,18.10106544,,B
10912799,320.3847266,-8.435833928,19.83798286,19.62785784,19.15614191,18.96733621,18.7838101,,B
10912799,320.3847986,-8.43619815,21.02993864,20.54915108,19.8407556,18.80130344,19.48933679,,B
10912915,336.8093673,-8.457364137,22.14458468,20.54786937,19.79439522,18.30153588,17.54952611,,C
10912915,336.8090143,-8.457409141,23.78498313,23.1556949,21.97289732,20.49440582,19.73934734,,C
10913114,30.51517915,-8.500455911,21.76435384,20.82546514,20.41536514,19.9392505,19.76938954,,C
10913114,30.51586697,-8.50031776,21.82596065,20.67589569,20.18164519,19.38513234,19.26077455,,C
10916098,70.04817517,-9.091402954,19.23335242,19.04585595,18.81678136,18.37332841,17.81567806,,A
10916098,70.04830737,-9.090952473,20.01445201,19.56931823,19.14118745,18.37261395,18.08308809,,A
10918628,204.7909727,-9.729034087,22.27631378,21.733625,21.44648599,20.94462769,20.75001489,,C
10918628,204.7909276,-9.728283456,21.15998704,20.46610991,20.36377192,19.73416249,19.22284498,,C
10919637,40.6888588,-10.04898346,19.18773584,18.68741667,18.33693078,17.82024783,17.2558128,,A
10919637,40.68839325,-10.0494572,19.63121899,19.49018826,19.26327507,19.02800101,18.65162172,,A
10920324,36.58441818,-10.28538036,22.65582132,22.33588763,22.24760234,21.45062418,20.19657038,,C
10920324,36.58358903,-10.2852647,22.19625871,22.25763116,22.31748996,22.40339357,20.40186368,,C
10923671,0.400001535,-11.4745136,22.52046419,20.61387792,19.94990549,18.71571754,18.40504516,,B
10923671,0.400330953,-11.47382234,23.10465456,20.63838728,20.1793273,18.2722731,17.81106816,,B
10924112,60.55274166,-11.6417545,21.56083063,21.31145906,21.18756243,20.39994895,19.44741283,,B
10924112,60.55335654,-11.64187247,20.22548581,20.07057003,20.11840944,19.27505262,18.72349205,,B
10925552,68.57150098,-12.15372012,21.68642288,21.40431251,21.53734954,21.55750021,21.10752976,,B
10925552,68.57143444,-12.15434432,20.15161153,19.89005797,19.67471558,19.36491333,18.80062511,,B
10925694,13.95342869,-12.20308529,22.1403287,20.82895103,20.3309788,19.30581563,18.87097493,,B
10925694,13.95363659,-12.20260492,22.19340753,21.04712916,20.56208949,20.47561379,20.66047239,,B
10925915,69.56230465,-12.28731415,18.40151601,18.3163825,18.24130696,17.98992152,17.71749886,,A
10925915,69.56188488,-12.28716056,18.15108842,18.09821682,18.15230648,17.63381567,16.96097416,,A
10925915,69.5620378,-12.28776263,18.92149043,18.84458487,18.73386508,17.77669369,17.20657886,,A
10925915,69.56160352,-12.28748167,18.4749593,18.38065764,18.37633949,18.21221207,17.90106985,,A
10930010,20.65709873,-13.7395983,20.25748337,19.87424766,19.36086757,18.78459759,18.78568206,,B
10930010,20.65681859,-13.73957736,20.95335922,20.26023029,19.93203487,18.4145424,18.16412554,,B
10930030,343.843602,-13.75002081,20.44934728,19.28362767,18.61685459,18.18605718,17.78025322,,C
10930030,343.8431832,-13.74926224,21.20268541,19.70013841,18.86568579,18.47497526,17.78265807,,C
10933387,49.75483394,-15.3164598,19.70571073,18.97528169,18.44561127,16.55927872,16.13581532,,C
10933387,49.75492932,-15.31682126,20.50659799,20.26214401,19.84972431,18.3013494,18.13151554,,C
10935698,64.81876549,-17.72470385,22.3358502,22.32814797,21.96422599,20.86531476,19.99132573,,C
10935698,64.81892593,-17.72524823,20.4085189,20.3809493,20.04931237,19.49536715,19.08148565,,C
10936793,41.5510335,-18.75129473,18.63565557,18.5733091,18.42006499,18.2819767,17.77651565,,A
10936793,41.55102329,-18.75157263,19.40008955,19.33689542,19.12914315,18.48013248,18.16358098,,A
10939420,85.73848518,-21.42602391,20.8767606,20.86567794,20.45070349,20.51914606,19.70002153,,C
10939420,85.73920582,-21.42614919,20.80991641,20.80332286,20.40870303,19.4123942,19.04832953,,C
10939816,72.80569702,-21.79627325,20.91506535,20.60759835,20.5326766,19.19668665,18.62673626,,A
10939816,72.80569176,-21.79676843,20.2905848,20.08215404,20.25446079,19.24101473,18.99545882,,A
10941564,12.27193348,-23.4097153,20.7367303,20.57964693,20.52199986,19.43529347,18.94171669,,B
10941564,12.2716244,-23.40926102,20.6264159,20.34803828,20.09756395,19.81852897,19.34802356,,B
10941568,45.03728753,-23.41082213,20.88282526,19.55616387,18.90121977,17.97923189,17.97913997,,B
10941568,45.03705197,-23.41138823,20.79197116,19.47445948,18.79631621,18.08577399,18.58583706,,B
10942493,87.515947,-24.175938,22.446092,21.051971,20.183414,18.532959,18.330611,,B
